fips_code,population_estimate_2020,population_estimate_2021,population_estimate_2022,population_estimate_2022
54081,74394.0,73779.0,72801.0,72356.0
54083,27892.0,27898.0,27552.0,27350.0
54085,8423.0,8410.0,8230.0,8167.0
54087,13987.0,13932.0,13833.0,13743.0
54089,11939.0,11865.0,11702.0,11581.0
54091,16691.0,16528.0,16410.0,16388.0
54093,6747.0,6693.0,6620.0,6604.0
54095,8291.0,8205.0,8090.0,7919.0
54097,23814.0,23803.0,23705.0,23529.0
54099,38873.0,38564.0,37980.0,37686.0
54101,8356.0,8271.0,8141.0,8045.0
54103,14405.0,14202.0,13994.0,13890.0
54105,5188.0,5066.0,5092.0,5000.0
54107,84142.0,83804.0,83388.0,83052.0
54109,21322.0,21029.0,20572.0,20277.0
55001,20677.0,20837.0,21252.0,21449.0
55003,16022.0,16048.0,16040.0,16079.0
55005,46737.0,46709.0,46715.0,46833.0
55007,16237.0,16322.0,16659.0,16769.0
55009,268951.0,268899.0,270068.0,271417.0
55011,13309.0,13325.0,13390.0,13419.0
55013,16577.0,16755.0,16988.0,17092.0
55015,52485.0,52583.0,52712.0,53199.0
55017,66341.0,66590.0,66753.0,66970.0
55019,34672.0,34762.0,34732.0,34774.0
55021,58533.0,58445.0,58228.0,58091.0
55023,16085.0,16097.0,16015.0,15944.0
55025,562615.0,561542.0,567758.0,575347.0
55027,89353.0,88689.0,88374.0,88231.0
55029,30117.0,30425.0,30551.0,30562.0
55031,44351.0,44055.0,44226.0,44264.0
55033,45440.0,44518.0,45622.0,45794.0
55035,105897.0,106017.0,106786.0,107903.0
55037,4565.0,4593.0,4706.0,4682.0
55039,104169.0,104116.0,103812.0,103948.0
55041,9169.0,9257.0,9332.0,9325.0
55043,51985.0,51296.0,51315.0,51409.0
55045,37035.0,37066.0,36885.0,36951.0
55047,19017.0,19249.0,19208.0,19344.0
55049,23719.0,23807.0,23958.0,23956.0
55051,6139.0,6172.0,6199.0,6228.0
55053,21096.0,20915.0,20893.0,20855.0
55055,86208.0,85782.0,85725.0,85743.0
55057,26775.0,26763.0,26775.0,26594.0
55059,169195.0,168414.0,167637.0,167488.0
55061,20563.0,20589.0,20653.0,20690.0
55063,120921.0,119331.0,120252.0,120486.0
55065,16618.0,16830.0,16906.0,16945.0
55067,19463.0,19479.0,19502.0,19404.0
55069,28426.0,28457.0,28355.0,28405.0
55071,81387.0,81506.0,81198.0,81331.0
55073,138078.0,137755.0,137955.0,138612.0
55075,41889.0,41858.0,41966.0,42106.0
55077,15590.0,15784.0,15777.0,15838.0
55078,4257.0,4297.0,4206.0,4226.0
55079,938550.0,924276.0,918078.0,916205.0
55081,46300.0,46083.0,45894.0,46151.0
55083,39077.0,39421.0,39696.0,39775.0
55085,37869.0,38249.0,38193.0,38226.0
55087,190966.0,191320.0,192269.0,193234.0
55089,91629.0,92600.0,93021.0,93460.0
55091,7341.0,7374.0,7378.0,7441.0
55093,42229.0,41606.0,42552.0,43026.0
55095,45039.0,45466.0,45546.0,45762.0
55097,70405.0,69433.0,70634.0,71024.0
55099,14025.0,14048.0,14159.0,14102.0
55101,197568.0,196505.0,195961.0,196613.0
55103,17283.0,17199.0,17128.0,17197.0
55105,163758.0,164115.0,163841.0,164278.0
55107,14175.0,14085.0,14099.0,14143.0
55109,93872.0,94998.0,95967.0,96763.0
55111,65784.0,65702.0,65770.0,65920.0
55113,18118.0,18226.0,18521.0,18552.0
55115,40855.0,40829.0,40987.0,41109.0
55117,118053.0,117687.0,117661.0,117752.0
55119,19932.0,19938.0,19941.0,20058.0
55121,30818.0,30723.0,30891.0,30899.0
55123,30696.0,30917.0,31063.0,31170.0
55125,23097.0,23508.0,23742.0,23885.0
55127,105323.0,105296.0,105664.0,105822.0
55129,16616.0,16748.0,16871.0,16930.0
55131,136801.0,137253.0,137756.0,138168.0
55133,407496.0,409108.0,410273.0,412591.0
55135,51798.0,51986.0,51510.0,51388.0
55137,24550.0,24760.0,24927.0,24934.0
55139,171815.0,170580.0,170688.0,171735.0
55141,74199.0,74005.0,73778.0,73939.0
56001,37112.0,37854.0,38178.0,38257.0
56003,11484.0,11643.0,11879.0,12018.0
56005,47147.0,46543.0,47059.0,47498.0
56007,14509.0,14714.0,14538.0,14334.0
56009,13746.0,13662.0,13765.0,13809.0
56011,7178.0,7308.0,7419.0,7592.0
56013,39202.0,39416.0,39566.0,39815.0
56015,12515.0,12568.0,12636.0,12642.0
56017,4621.0,4595.0,4623.0,4661.0
56019,8467.0,8624.0,8719.0,8759.0
56021,100730.0,100827.0,100781.0,100984.0
56023,19658.0,20173.0,20671.0,20880.0
56025,80299.0,79635.0,79523.0,79941.0
56027,2454.0,2416.0,2348.0,2354.0
56029,29669.0,30141.0,30505.0,30735.0
56031,8631.0,8677.0,8652.0,8546.0
56033,31000.0,31653.0,32035.0,32519.0
56035,8736.0,8722.0,8752.0,8969.0
56037,42197.0,41626.0,41374.0,41249.0
56039,23379.0,23605.0,23297.0,23232.0
56041,20457.0,20681.0,20727.0,20745.0
56043,7657.0,7719.0,7724.0,7710.0
56045,6816.0,6746.0,6858.0,6808.0
72001,18010.0,18025.0,17897.0,17900.0
72003,38108.0,38003.0,37639.0,37528.0
72005,55046.0,54614.0,53883.0,53622.0
72007,24189.0,23976.0,23521.0,23274.0
72009,24633.0,24680.0,24534.0,24602.0
72011,25570.0,25414.0,25007.0,24815.0
72013,87637.0,87130.0,86035.0,85641.0
72015,15817.0,15607.0,15275.0,15078.0
72017,22669.0,22632.0,22408.0,22376.0
72019,28981.0,29071.0,28919.0,29020.0
72021,184954.0,183960.0,181501.0,180835.0
72023,47121.0,47093.0,46692.0,46665.0
72025,127072.0,126605.0,125076.0,124608.0
72027,32818.0,32883.0,32601.0,32625.0
72029,42326.0,42145.0,41615.0,41513.0
72031,154557.0,153505.0,151479.0,150843.0
72033,23113.0,22811.0,22345.0,22108.0
72035,41587.0,41307.0,40767.0,40525.0
72037,11284.0,11146.0,10925.0,10843.0
72039,16972.0,16937.0,16727.0,16691.0
72041,39957.0,39908.0,39487.0,39418.0
72043,34603.0,34351.0,33876.0,33662.0
72045,18867.0,18855.0,18613.0,18601.0
72047,34551.0,34581.0,34304.0,34348.0
72049,1790.0,1783.0,1769.0,1761.0
72051,35902.0,35932.0,35640.0,35702.0
72053,32087.0,31818.0,31351.0,31166.0
72054,11682.0,11667.0,11538.0,11525.0
72055,13686.0,13276.0,12791.0,12415.0
72057,36474.0,35622.0,35250.0,34765.0
72059,17739.0,17478.0,17056.0,16813.0
72061,89758.0,89723.0,89011.0,89039.0
72063,40589.0,40486.0,40042.0,39971.0
72065,38447.0,38380.0,38001.0,37950.0
72067,15618.0,15567.0,15401.0,15336.0
72069,50824.0,50523.0,49896.0,49712.0
72071,42939.0,42982.0,42740.0,42794.0
72073,14771.0,14708.0,14486.0,14435.0
72075,46499.0,46398.0,45941.0,45919.0
72077,37030.0,36993.0,36645.0,36684.0
72079,23279.0,23211.0,22929.0,22872.0
72081,28090.0,27986.0,27754.0,27729.0
72085,35179.0,35142.0,34795.0,34750.0
72087,23608.0,23230.0,22646.0,22302.0
72089,17766.0,17684.0,17438.0,17386.0
72091,39451.0,39258.0,38741.0,38655.0
72093,4752.0,4680.0,4570.0,4523.0
72095,10581.0,10525.0,10359.0,10266.0
72097,72843.0,71929.0,70588.0,69798.0
72099,37455.0,37500.0,37253.0,37325.0
72101,28704.0,28589.0,28266.0,28197.0
72103,23384.0,23275.0,22959.0,22838.0
72105,29246.0,29344.0,29185.0,29282.0
72107,21431.0,21414.0,21214.0,21204.0
72109,15937.0,15804.0,15517.0,15347.0
72111,20349.0,20142.0,19751.0,19563.0
72113,137149.0,134752.0,132114.0,130251.0
72115,23619.0,23540.0,23322.0,23254.0
72117,15206.0,15335.0,15307.0,15425.0
72119,47005.0,46574.0,45811.0,45568.0
72121,22701.0,22632.0,22343.0,22210.0
72123,25722.0,25467.0,24990.0,24718.0
72125,31824.0,31571.0,31178.0,30996.0
72127,341667.0,339332.0,334587.0,333005.0
72129,37671.0,37633.0,37244.0,37264.0
72131,39312.0,39280.0,38957.0,38926.0
72133,20269.0,20113.0,19806.0,19693.0
72135,66842.0,66709.0,66016.0,65957.0
72137,75092.0,74188.0,72726.0,71888.0
72139,67687.0,67520.0,66770.0,66705.0
72141,28225.0,27974.0,27514.0,27242.0
72143,35367.0,35205.0,34762.0,34638.0
72145,54357.0,54227.0,53652.0,53527.0
72147,8236.0,8171.0,8040.0,7999.0
72149,22041.0,21817.0,21454.0,21285.0
72151,30329.0,29944.0,29286.0,28897.0
72153,34048.0,33603.0,32881.0,32406.0
