,hospital_id,name,address,status,ownership_information,city_id
195,0004285260,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SCOTTSDALE,9630 EAST SHEA BOULEVARD,OPEN,PROPRIETARY,1840021940
196,0004185712,ENCOMPASS HEALTH REHABILITATION INSTITUTE OF TUCSON,2650 NORTH WYATT DRIVE,OPEN,PROPRIETARY,1840022101
197,0065585304,"ENCOMPASS HEALTH VALLEY OF THE SUN REHABILITATION HOSPITAL, LLC",13460 NORTH 67TH AVENUE,OPEN,NOT AVAILABLE,1840020563
198,0068985258,"GLOBALREHAB - SCOTTSDALE, LLC",8850 EAST PIMA CENTER PARKWAY,OPEN,NOT AVAILABLE,1840021940
199,0068786409,KINGMAN REGIONAL MEDICAL CENTER - HUALAPAI MOUNTAIN CAMPUS,"3801 SANTA ROSA, 2ND FLOOR",OPEN,NOT AVAILABLE,1840021043
200,0065986314,MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,3700 NORTH WINDSONG DRIVE,OPEN,NOT AVAILABLE,1840021772
201,0182786001,"REHABILITATION HOSPITAL OF NORTHERN ARIZONA, LLC",1851 NORTH GEMINI DRIVE,OPEN,NOT AVAILABLE,1840020335
202,0010585364,YUMA REHABILITATION HOSPITAL - AN AFFILIATION OF ENCOMPASS HEALTH AND YRMC,901 WEST 24TH STREET,OPEN,PROPRIETARY,1840021998
203,0064585016,ABRAZO ARIZONA HEART HOSPITAL,1930 EAST THOMAS ROAD,OPEN,PROPRIETARY,1840020568
204,0000685308,ABRAZO ARROWHEAD CAMPUS,18701 NORTH 67TH AVENUE,OPEN,PROPRIETARY,1840020563
205,0196784316,ABRAZO CAVE CREEK HOSPITAL,5227 EAST CAREFREE HIGHWAY,OPEN,NOT AVAILABLE,1840022915
206,0067485015,ABRAZO CENTRAL CAMPUS,2000 WEST BETHANY HOME ROAD,OPEN,PROPRIETARY,1840020568
207,0196784267,ABRAZO MESA HOSPITAL,5750 EAST BASELINE ROAD,OPEN,NOT AVAILABLE,1840020566
208,0006685032,ABRAZO SCOTTSDALE CAMPUS,3929 EAST BELL ROAD,OPEN,PROPRIETARY,1840020568
209,0196784317,ABRAZO SURPRISE HOSPITAL,16815 WEST BELL ROAD,OPEN,NOT AVAILABLE,1840021941
210,0009685338,ABRAZO WEST CAMPUS,13677 WEST MCDOWELL ROAD,OPEN,NOT AVAILABLE,1840020564
211,0000585206,ARIZONA SPINE AND JOINT HOSPITAL,4620 EAST BASELINE ROAD,OPEN,PROPRIETARY,1840020566
212,0001685006,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,1111 EAST MCDOWELL ROAD,OPEN,NON-PROFIT,1840020568
213,0067785724,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,1625 NORTH CAMPBELL AVENUE,OPEN,GOVERNMENT - STATE,1840022101
214,0000985206,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,OPEN,NON-PROFIT,1840020566
215,0001185351,BANNER BOSWELL MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,OPEN,NON-PROFIT,1840019311
216,0066885222,BANNER CASA GRANDE MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,OPEN,NOT AVAILABLE,1840019364
217,0001285375,BANNER DEL E. WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,OPEN,NON-PROFIT,1840019312
218,0001385202,BANNER DESERT MEDICAL CENTER,1400 SOUTH DOBSON ROAD,OPEN,NON-PROFIT,1840020566
219,0001485037,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,OPEN,NON-PROFIT,1840020568
220,0001585234,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,OPEN,NON-PROFIT,1840021947
221,0064885120,BANNER GOLDFIELD MEDICAL CENTER,2050 WEST SOUTHERN AVENUE,OPEN,NOT AVAILABLE,1840019365
222,0196784318,BANNER HEALTH,1405 SOUTH ALMA SCHOOL ROAD,OPEN,NOT AVAILABLE,1840019309
223,0001785206,BANNER HEART HOSPITAL,6750 EAST BAYWOOD AVENUE,OPEN,NON-PROFIT,1840020566
224,0001985306,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,OPEN,NON-PROFIT,1840020563
225,0067885713,BANNER - UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,2800 EAST AJO WAY,OPEN,GOVERNMENT - STATE,1840022101
226,0016085635,CANYON VISTA MEDICAL CENTER,5700 EAST HIGHWAY 90,OPEN,PROPRIETARY,1840022103
227,0196784265,CARONDELET MARANA HOSPITAL,5620 CORTARO FARMS ROAD,OPEN,NOT AVAILABLE,1840022101
228,0008685015,THE CORE INSTITUTE SPECIALTY HOSPITAL,6501 NORTH 19TH AVENUE,OPEN,PROPRIETARY,1840020568
229,0196784203,DHEW IND HLTH SV - HLTH SV AND MNTH HLTH ADM,"200 WEST HOSPITAL DRIVE, PO BOX 860",OPEN,NOT AVAILABLE,1840018966
230,0003586503,DHHS PHS NAIHS CHINLE COMPREHENSIVE HEALTH CARE FACILITY,"US HWY 191, HOSPITAL ROAD",OPEN,GOVERNMENT - FEDERAL,1840017672
231,0067185224,DIGNITY COMMUNITY CARE,1955 WEST FRYE ROAD,OPEN,NOT AVAILABLE,1840019309
232,0187385212,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,9130 EAST ELLIOT ROAD,OPEN,NOT AVAILABLE,1840020566
233,0003286001,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,OPEN,NON-PROFIT,1840020335
234,0010685132,FLORENCE HOSPITAL,4545 NORTH HUNT HIGHWAY,OPEN,NOT AVAILABLE,1840021999
235,0196784319,"FORT DEFIANCE INDIAN HOSPITAL BOARD, INC","CORNER OF ROUTES N12 AND N7, PO BOX 649",OPEN,NOT AVAILABLE,1840017675
236,0065285251,GREENBAUM SPECIALITY SURGICAL HOSPITAL,3535 NORTH SCOTTSDALE ROAD,OPEN,NOT AVAILABLE,1840021940
237,0003786403,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,OPEN,PROPRIETARY,1840021044
238,0196784320,HONORHEALTH,33400 NORTH 32ND AVENUE,OPEN,NOT AVAILABLE,1840020568
239,0004485027,HONORHEALTH DEER VALLEY MEDICAL CENTER,19829 NORTH 27TH AVENUE,OPEN,NON-PROFIT,1840020568
240,0004585020,HONORHEALTH JOHN C. LINCOLN MEDICAL CENTER,250 EAST DUNLAP AVENUE,OPEN,NON-PROFIT,1840020568
241,0007285251,HONORHEALTH SCOTTSDALE OSBORN MEDICAL CENTER,7400 EAST OSBORN ROAD,OPEN,NON-PROFIT,1840021940
242,0007385260,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,OPEN,NON-PROFIT,1840021940
243,0007485255,HONORHEALTH SCOTTSDALE THOMPSON PEAK MEDICAL CENTER,7400 EAST THOMPSON PEAK PARKWAY,OPEN,NON-PROFIT,1840021940
244,0005086409,KINGMAN REGIONAL MEDICAL CENTER,3269 STOCKTON HILL ROAD,OPEN,NON-PROFIT,1840021043
245,0005685054,MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,OPEN,NON-PROFIT,1840020568
246,0005785297,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,OPEN,NOT AVAILABLE,1840021947
247,0005985209,"MOUNTAIN VISTA MEDICAL CENTER, LP",1301 SOUTH CRISMON ROAD,OPEN,PROPRIETARY,1840020566
248,0006085546,MT. GRAHAM REGIONAL MEDICAL CENTER,1600 SOUTH 20TH AVENUE,OPEN,NON-PROFIT,1840021989
249,0196784322,"NORTHWEST SAHUARITA HOSPITAL, LLC",16260 SOUTH RANCHO SAHUARITA BOULEVARD,OPEN,NOT AVAILABLE,1840022102
250,0006385008,O.A.S.I.S. HOSPITAL,750 NORTH 40TH STREET,OPEN,PROPRIETARY,1840020568
251,0006485755,"ORO VALLEY HOSPITAL, LLC",1551 EAST TANGERINE ROAD,OPEN,PROPRIETARY,1840023058
252,0000285224,"ORTHOPEDIC AND SURGICAL SPECIALTY COMPANY, LLC","2905 WEST WARNER ROAD, SUITE 1",OPEN,PROPRIETARY,1840019309
253,0186685248,PHOENIX ER AND MEDICAL HOSPITAL,3050 SOUTH DOBSON ROAD,OPEN,NOT AVAILABLE,1840019309
254,0014385622,SANTA CRUZ VALLEY REGIONAL HOSPITAL,4455 SOUTH I-19 FRONTAGE ROAD,OPEN,NOT AVAILABLE,1840018111
255,0066985711,ST JOSEPH'S HOSPITAL,350 NORTH WILMOT ROAD,OPEN,NON-PROFIT,1840022101
256,0067685305,ST JOSEPH'S WESTGATE MEDICAL CENTER,7300 NORTH 99TH AVENUE,OPEN,NON-PROFIT,1840020563
257,0008485006,"ST LUKE'S MEDICAL CENTER, LP",1800 EAST VAN BUREN STREET,OPEN,PROPRIETARY,1840020568
258,0008285013,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,350 WEST THOMAS ROAD,OPEN,NON-PROFIT,1840020568
259,0067085745,ST. MARY'S HOSPITAL,1601 WEST ST MARY'S ROAD,OPEN,NOT AVAILABLE,1840022101
260,0008585901,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 EAST SHOW LOW LAKE ROAD,OPEN,NON-PROFIT,1840021582
261,0066485281,TEMPE ST LUKE'S HOSPITAL,1500 SOUTH MILL AVENUE,OPEN,NON-PROFIT,1840021942
262,0016385712,TMC GEROPSYCHIATRIC CENTER AT HANDMAKER,"2221 NORTH ROSEMONT BOULEVARD, BLDG 3, SUITE 200",OPEN,NOT AVAILABLE,1840022101
263,0004585634,TOHONO O'ODHAM NATION HEALTH CARE - TON - SELLS HOSPITAL,"HIGHWAY 86, AT TOPAWA ROAD",OPEN,GOVERNMENT - FEDERAL,1840019485
264,0196784323,TUBA CITY REGIONAL HEALTH CARE CORPORATION,"167 MAIN ST, PO BOX 600",OPEN,NOT AVAILABLE,1840018972
265,0196784251,TUCSON ER AND HOSPITAL,4575 EAST BROADWAY BOULEVARD,OPEN,NOT AVAILABLE,1840022101
266,0009085712,TUCSON MEDICAL CENTER,5301 EAST GRANT ROAD,OPEN,NON-PROFIT,1840022101
267,0009486426,VALLEY VIEW MEDICAL CENTER,5330 SOUTH HIGHWAY 95,OPEN,PROPRIETARY,1840042961
268,0005485008,VALLEYWISE HEALTH MEDICAL CENTER,2601 EAST ROOSEVELT STREET,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840020568
269,0009586326,VERDE VALLEY MEDICAL CENTER,269 SOUTH CANDY LANE,OPEN,NON-PROFIT,1840019168
270,0009786442,WESTERN ARIZONA REGIONAL MEDICAL CENTER,2735 SILVER CREEK ROAD,OPEN,PROPRIETARY,1840019748
271,0069985338,WESTERN REGIONAL MEDICAL CENTER,14200 WEST CELEBRATE LIFE WAY,OPEN,NOT AVAILABLE,1840020564
272,0010286301,YAVAPAI REGIONAL MEDICAL CENTER,1003 WILLOW CREEK ROAD,OPEN,NON-PROFIT,1840020436
273,0010386314,YAVAPAI REGIONAL MEDICAL CENTER - EAST CAMPUS,7700 EAST FLORENTINE ROAD,OPEN,NON-PROFIT,1840021772
274,0010485364,YUMA REGIONAL MEDICAL CENTER,2400 SOUTH AVENUE A,OPEN,NON-PROFIT,1840021998
275,0064985006,BANNER GOOD SAMARITAN MEDICAL CENTER,"1300 NORTH 12TH STREET, SUITE 404",OPEN,NOT AVAILABLE,1840020568
276,0067985724,BANNER UNIVERSITY MEDICAL CENTER AT THE ARIZONA HEALTH SC,1501 NORTH CAMPBELL AVENUE,OPEN,GOVERNMENT - STATE,1840022101
277,0001572042,"DEWITT HOSPITAL AND NURSING HOME, INC",1641 SOUTH WHITEHEAD DRIVE,OPEN,NON-PROFIT,1840027649
278,0000971635,ASHLEY COUNTY MEDICAL CENTER,1015 UNITY ROAD,OPEN,NON-PROFIT,1840014838
279,0000272653,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,OPEN,NON-PROFIT,1840014452
280,0196784324,EVEREST REHABILITATION HOSPITAL NWA,4313 SOUTH PLEASANT CROSSING BOULEVARD,OPEN,NOT AVAILABLE,1840014444
281,0063072758,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,OPEN,NOT AVAILABLE,1840014444
282,0000400000,NORTHWEST MEDICAL CENTER - BENTONVILLE,3000 MEDICAL CENTER PARKWAY,OPEN,PROPRIETARY,1840013319
283,0061572736,OZARKS COMMUNITY HOSPITAL OF GRAVETTE,1101 JACKSON STREET SW,OPEN,NOT AVAILABLE,1840013318
284,0000172761,SILOAM SPRINGS REGIONAL HOSPITAL,603 NORTH PROGRESS AVENUE,OPEN,PROPRIETARY,1840015288
285,0000572601,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,OPEN,NON-PROFIT,1840013327
286,0000671671,BRADLEY COUNTY MEDICAL CENTER,404 SOUTH BRADLEY STREET,OPEN,NON-PROFIT,1840015696
287,0001072632,EUREKA SPRINGS HOSPITAL COMMISSION,24 NORRIS STREET,OPEN,PROPRIETARY,1840013321
288,0000872616,MERCY HOSPITAL BERRYVILLE,214 CARTER STREET,OPEN,NON-PROFIT,1840013323
289,0196784286,SOUTHEAST REHABILITATION HOSPITAL,905 BORGOGNONI DRIVE,OPEN,NOT AVAILABLE,1840014821
290,0002271923,BAPTIST HEALTH MEDICAL CENTER - ARKADELPHIA,3050 TWIN RIVERS DRIVE,OPEN,NON-PROFIT,1840013638
291,0002372454,PIGGOTT COMMUNITY HOSPITAL,1206 GORDON DUCKWORTH DRIVE,OPEN,GOVERNMENT - LOCAL,1840014457
292,0001372543,BAPTIST HEALTH MEDICAL CENTER - HEBER SPRINGS,1800 BYPASS ROAD,OPEN,NON-PROFIT,1840014543
293,0001871753,MAGNOLIA REGIONAL MEDICAL CENTER,101 HOSPITAL DRIVE,OPEN,GOVERNMENT - LOCAL,1840015726
294,0002472110,CHI ST. VINCENT MORRILTON,4 HOSPITAL DRIVE,OPEN,NON-PROFIT,1840014564
295,0187672401,ARKANSAS CONTINUED CARE HOSPITAL OF JONESBORO,"3024 RED WOLF BOULEVARD, SUITE 1",OPEN,NOT AVAILABLE,1840014507
296,0061272401,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF JONESBORO,1201 FLEMING AVENUE,OPEN,NOT AVAILABLE,1840014507
297,0003300000,NEA BAPTIST MEMORIAL HOSPITAL,4800 EAST JOHNSON AVENUE,OPEN,NON-PROFIT,1840014507
298,0003672401,ST. BERNARDS MEDICAL CENTER,225 EAST WASHINGTON AVENUE,OPEN,NON-PROFIT,1840014507
299,0003472401,ST. BERNARDS MEDICAL CENTER,2712 EAST JOHNSON AVENUE,OPEN,NON-PROFIT,1840014507
300,0003772956,BAPTIST HEALTH - VAN BUREN,211 CRAWFORD MEMORIAL DRIVE,OPEN,PROPRIETARY,1840015397
301,0185272301,"BAPTIST MEMORIAL HOSPITAL - CRITTENDEN, INC",2100 NORTH SEVENTH STREET,OPEN,NOT AVAILABLE,1840015448
302,0062572396,CROSSRIDGE COMMUNITY HOSPITAL,310 SOUTH FALLS BOULEVARD,OPEN,NOT AVAILABLE,1840015443
303,0002571742,DALLAS COUNTY MEDICAL CENTER,201 CLIFTON STREET,OPEN,GOVERNMENT - LOCAL,1840013679
304,0062671639,DELTA MEMORIAL HOSPITAL,811 HIGHWAY 65 SOUTH,OPEN,NOT AVAILABLE,1840013683
305,0008971654,MCGEHEE HOSPITAL,900 SOUTH THIRD STREET,OPEN,NON-PROFIT,1840015630
306,0169772032,BAPTIST HEALTH MEDICAL CENTER - CONWAY,1555 EXCHANGE AVENUE,OPEN,PROPRIETARY,1840014598
307,0192772034,CONWAY BEHAVIORAL HEALTH,2255 STURGIS ROAD,OPEN,NOT AVAILABLE,1840014598
308,0004472034,CONWAY REGIONAL MEDICAL CENTER,2302 COLLEGE AVENUE,OPEN,NON-PROFIT,1840014598
309,0004572034,CONWAY REGIONAL REHABILITATION HOSPITAL,2210 ROBINSON AVENUE,OPEN,PROPRIETARY,1840014598
310,0062972949,MERCY HOSPITAL OZARK,801 WEST RIVER STREET,OPEN,NOT AVAILABLE,1840014531
311,0005971913,CHI ST. VINCENT HOSPITAL HOT SPRINGS,300 WERNER STREET,OPEN,NON-PROFIT,1840014670
312,0004771913,CHI ST. VINCENT HOT SPRINGS REHABILITATION HOSPITAL - A PARTNER OF ENCOMPASS HEALTH,1636 HIGDON FERRY ROAD,OPEN,PROPRIETARY,1840014670
313,0013571913,CHRISTUS DUBUIS HOSPITAL OF HOT SPRINGS,"300 WERNER STREET, 3RD FLOOR",OPEN,PROPRIETARY,1840014670
314,0001971901,LEVI HOSPITAL,300 PROSPECT AVENUE,OPEN,NON-PROFIT,1840014670
315,0005600000,NATIONAL PARK MEDICAL CENTER,1910 MALVERN AVENUE,OPEN,PROPRIETARY,1840014670
316,0006272450,ARKANSAS METHODIST MEDICAL CENTER,900 WEST KINGSHIGHWAY,OPEN,NON-PROFIT,1840014474
317,0006371801,WADLEY REGIONAL MEDICAL CENTER AT HOPE,2001 SOUTH MAIN,OPEN,PROPRIETARY,1840014765
318,0012172104,ARKANSAS DEPARTMENT OF CORRECTION - OUACHITA RIVER UNIT INPATIENT CARE FACILITY,100 WALCO LANE,OPEN,GOVERNMENT - STATE,1840015563
319,0006600000,BAPTIST HEALTH MEDICAL CENTER - HOT SPRING COUNTY,1001 SCHNEIDER DRIVE,OPEN,PROPRIETARY,1840015563
320,0064371852,HOWARD MEMORIAL HOSPITAL,130 MEDICAL CIRCLE,OPEN,NOT AVAILABLE,1840014709
321,0006772501,WHITE RIVER MEDICAL CENTER,1710 HARRISON STREET,OPEN,NON-PROFIT,1840013398
322,0003572519,"IZARD COUNTY MEDICAL CENTER, LLC",61 GRASSE STREET,OPEN,NON-PROFIT,1840013352
323,0061172112,UNITY HEALTH HARRIS MEDICAL CENTER,1205 MCLAIN STREET,OPEN,NOT AVAILABLE,1840014516
324,0006871603,JEFFERSON REGIONAL MEDICAL CENTER,1600 WEST 40TH AVENUE,OPEN,NON-PROFIT,1840014699
325,0001472830,JOHNSON REGIONAL MEDICAL CENTER,1100 EAST POPLAR STREET,OPEN,NON-PROFIT,1840014533
326,0004872476,LAWRENCE MEMORIAL HOSPITAL,1309 WEST MAIN,OPEN,GOVERNMENT - LOCAL,1840015327
327,0004071822,LITTLE RIVER MEMORIAL HOSPITAL,451 WEST LOCKE STREET,OPEN,GOVERNMENT - LOCAL,1840013711
328,0004972927,MERCY HOSPITAL BOONEVILLE,880 WEST MAIN STREET,OPEN,NON-PROFIT,1840013466
329,0005172855,MERCY HOSPITAL PARIS,500 EAST ACADEMY,OPEN,NON-PROFIT,1840014586
330,0196784207,CABOT EMERGENCY HOSPITAL,212 WILLIE RAY DRIVE,OPEN,NOT AVAILABLE,1840013530
331,0063771854,RIVERVIEW BEHAVIORAL HEALTH,"701 ARKANSAS BOULEVARD, SUITE 300",OPEN,NOT AVAILABLE,1840015708
332,0005272315,GREAT RIVER MEDICAL CENTER,1520 NORTH DIVISION STREET,OPEN,GOVERNMENT - LOCAL,1840013390
333,0005772370,SOUTH MISSISSIPPI COUNTY REGIONAL MEDICAL CENTER,611 WEST LEE AVENUE,OPEN,GOVERNMENT - LOCAL,1840014501
334,0006171701,OUACHITA COUNTY MEDICAL CENTER,638 CALIFORNIA AVENUE,OPEN,NON-PROFIT,1840013736
335,0003271953,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,OPEN,GOVERNMENT - LOCAL,1840015549
336,0007272801,ST. MARY'S REGIONAL MEDICAL CENTER,1808 WEST MAIN STREET,OPEN,PROPRIETARY,1840014541
337,0063872202,ARKANSAS CHILDREN'S HOSPITAL,"1 CHILDREN'S WAY, SLOT 301",OPEN,NOT AVAILABLE,1840015509
338,0008572211,"ARKANSAS HEART HOSPITAL, LLC",1701 SOUTH SHACKLEFORD ROAD,OPEN,PROPRIETARY,1840015509
339,0005300000,ARKANSAS SURGICAL HOSPITAL,5201 NORTH SHORE DRIVE,OPEN,PROPRIETARY,1840014632
340,0063972205,"BAPTIST HEALTH EXTENDED CARE HOSPTIAL - LITTLE ROCK, INC","9601 BAPTIST HEALTH DRIVE, 10TH FLOOR",OPEN,NON-PROFIT,1840015509
341,0007372205,BAPTIST HEALTH MEDICAL CENTER - LITTLE ROCK,9601 BAPTIST HEALTH DRIVE,OPEN,NON-PROFIT,1840015509
342,0060972209,BAPTIST HEALTH MEDICAL CENTER - LITTLE ROCK,11401 INTERSTATE 30,OPEN,NON-PROFIT,1840015509
343,0005000000,BAPTIST HEALTH MEDICAL CENTER - NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,OPEN,NON-PROFIT,1840014632
344,0064072205,BAPTIST HEALTH REHABILITATION INSTITUTE,9601 BAPTIST HEALTH DRIVE,OPEN,NON-PROFIT,1840015509
345,0008672205,CHI ST. VINCENT INFIRMARY,2 ST VINCENT CIRCLE,OPEN,NON-PROFIT,1840015509
346,0007900000,CHI ST. VINCENT SHERWOOD REHABILITATION HOSPITAL - PARTNER OF ENCOMPASS HEALTH,2201 WILDWOOD AVENUE,OPEN,PROPRIETARY,1840015511
347,0012272205,CORNERSTONE SPECIALTY HOSPITALS LITTLE ROCK,"2 ST VINCENT CIRCLE, 6TH FLOOR",OPEN,PROPRIETARY,1840015509
348,0061772211,PINNACLE POINTE BEHAVIORAL HEALTHCARE SYSTEM,11501 FINANCIAL CENTRE PARKWAY,OPEN,NOT AVAILABLE,1840015509
349,0005400000,ST. VINCENT MEDICAL CENTER - NORTH,2215 WILDWOOD AVENUE,OPEN,NON-PROFIT,1840015511
350,0008772113,THE BRIDGEWAY,21 BRIDGEWAY ROAD,OPEN,PROPRIETARY,1840014632
351,0003072205,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET,OPEN,GOVERNMENT - STATE,1840015509
352,0006972113,UNITED METHODIST BEHAVIORAL HOSPITAL,1601 MURPHY DRIVE,OPEN,NON-PROFIT,1840015510
353,0008872455,ST. BERNARDS FIVE RIVERS MEDICAL CENTER,2801 MEDICAL CENTER DRIVE,OPEN,NON-PROFIT,1840014448
354,0008172019,RIVENDELL BEHAVIORAL HEALTH SERVICES OF ARKANSAS,100 RIVENDELL DRIVE,OPEN,PROPRIETARY,1840013572
355,0009072015,SALINE MEMORIAL HOSPITAL,1 MEDICAL PARK DRIVE,OPEN,NON-PROFIT,1840013572
356,0062872958,MERCY HOSPITAL WALDRON,1341 WEST SIXTH STREET,OPEN,PROPRIETARY,1840015500
357,0009172901,BAPTIST HEALTH - FORT SMITH,1001 TOWSON AVENUE,OPEN,PROPRIETARY,1840013456
358,0062272903,CHRISTUS DUBUIS HOSPITAL OF FORT SMITH,"7301 ROGERS AVENUE, 4TH FLOOR",OPEN,NON-PROFIT,1840013456
359,0007472901,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF FORT SMITH,1401 SOUTH J STREET,OPEN,PROPRIETARY,1840013456
360,0000372903,MERCY HOSPITAL FORT SMITH,7301 ROGERS AVENUE,OPEN,NON-PROFIT,1840013456
361,0013772903,MERCY ORTHOPEDIC HOSPITAL FORT SMITH,3601 SOUTH 79TH STREET,OPEN,NON-PROFIT,1840013456
362,0061972901,"SELECT SPECIALTY HOSPITAL - FORT SMITH, INC","1001 TOWSON AVENUE, SIXTH FLOOR",OPEN,NOT AVAILABLE,1840013456
363,0008272923,VALLEY BEHAVIORAL HEALTH SYSTEM,10301 MAYO DRIVE,OPEN,PROPRIETARY,1840013455
364,0001200000,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,OPEN,PROPRIETARY,1840013522
365,0001672560,STONE COUNTY MEDICAL CENTER,2106 EAST MAIN STREET,OPEN,NON-PROFIT,1840014491
366,0007572031,OZARK HEALTH,2500 HIGHWAY 65 SOUTH,OPEN,NON-PROFIT,1840014529
367,0190372762,"ARKANSAS CHILDREN'S NORTHWEST, INC",2601 GENE GEORGE BOULEVARD,OPEN,NOT AVAILABLE,1840015336
368,0002772703,ENCOMPASS HEALTH REHABILITATION HOSPITAL - A PARTNER OF WASHINGTON REGIONAL,153 EAST MONTE PAINTER DRIVE,OPEN,PROPRIETARY,1840013368
369,0061672703,NORTHWEST HEALTH PHYSICIANS' SPECIALTY HOSPITAL,3873 NORTH PARKVIEW DRIVE,OPEN,NOT AVAILABLE,1840013368
370,0002972764,NORTHWEST MEDICAL CENTER,609 WEST MAPLE AVENUE,OPEN,PROPRIETARY,1840015336
371,0009672762,NORTHWEST MEDICAL CENTER - WILLOW CREEK WOMEN'S HOSPITAL,4301 GREATHOUSE SPRINGS ROAD,OPEN,PROPRIETARY,1840014482
372,0061872764,REGENCY HOSPITAL OF SPRINGDALE,609 WEST MAPLE AVENUE,OPEN,NOT AVAILABLE,1840015336
373,0009372703,VANTAGE POINT OF NORTHWEST ARKANSAS,4253 CROSSOVER ROAD,OPEN,PROPRIETARY,1840013368
374,0009500000,WASHINGTON REGIONAL MEDICAL CENTER,3215 N NORTH HILLS BOULEVARD,OPEN,NON-PROFIT,1840013368
375,0062372143,ADVANCED CARE HOSPITAL OF WHITE COUNTY,1200 SOUTH MAIN STREET,OPEN,GOVERNMENT - LOCAL,1840015429
376,0196784171,UNITY HEALTH SPECIALTY CARE CAMPUS,1200 SOUTH MAIN STREET,OPEN,NOT AVAILABLE,1840015429
377,0010172143,UNITY HEALTH WHITE COUNTY MEDICAL CENTER,3214 EAST RACE AVENUE,OPEN,NON-PROFIT,1840015429
378,0007672833,CHAMBERS MEMORIAL HOSPITAL,719 DETROIT STREET,OPEN,NON-PROFIT,1840014606
379,0196784201,DARDANELLE HOSPITAL,200 NORTH THIRD STREET,OPEN,NOT AVAILABLE,1840014607
380,0196784325,MERCY REHABILITATION HOSPITAL,6700 CHAD COLLEY BOULEVARD,OPEN,NOT AVAILABLE,1840013456
381,0002171653,CHICOT MEMORIAL MEDICAL CENTER,2729 SOUTH HIGHWAY 65 AND HIGHWAY 82,OPEN,NON-PROFIT,1840014821
382,0062172704,SPRINGWOODS BEHAVIORAL HEALTH SERVICES,1955 WEST TRUCKER'S DRIVE,OPEN,NOT AVAILABLE,1840013368
383,0029595823,METHODIST HOSPITAL OF SACRAMENTO,7500 HOSPITAL DRIVE,OPEN,NON-PROFIT,1840021491
384,0047295642,SUTTER AMADOR HOSPITAL,200 MISSION BOULEVARD,OPEN,NON-PROFIT,1840018852
385,0047395602,SUTTER AUBURN FAITH HOSPITAL,11815 EDUCATION STREET,OPEN,NON-PROFIT,1840010231
386,0051195817,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,2315 STOCKTON BOULEVARD,OPEN,GOVERNMENT - STATE,1840021491
387,0003496150,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,OPEN,NON-PROFIT,1840021471
388,0009795203,DAMERON HOSPITAL,525 W ACACIA STREET,OPEN,NON-PROFIT,1840021517
389,0010295336,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,OPEN,PROPRIETARY,1840020265
390,0027895249,MARK TWAIN MEDICAL CENTER,768 MOUNTAIN RANCH ROAD,OPEN,NON-PROFIT,1840018868
391,0027995667,MARSHALL MEDICAL CENTER,1100 MARSHALL WAY,OPEN,NON-PROFIT,1840020238
392,0010495350,DOCTORS MEDICAL CENTER,1441 FLORIDA AVE,OPEN,PROPRIETARY,1840020287
393,0028295355,MEMORIAL MEDICAL CENTER,1700 COFFEE RD,OPEN,NON-PROFIT,1840020287
394,0028795819,MERCY GENERAL HOSPITAL,4001 J STREET,OPEN,NON-PROFIT,1840021491
